RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG,lat,lon
676888,12/7/2017 8:13,0,737,5614,67097,CHANGED: Run List.,0,2,E-998,0,#N/A,#N/A
676889,12/7/2017 8:13,0,737,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,#N/A,#N/A
676890,12/7/2017 8:13,0,737,5614,68107,"SUCCESS: Dir. ""W"" determined at end point.",0,2,E-998,0,#N/A,#N/A
676891,12/7/2017 8:13,313,737,5614,68111,ISSUED: Start prty(EV# 14).,0,2,E-998,0,#N/A,#N/A
676936,12/7/2017 8:13,0,738,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
676937,12/7/2017 8:13,0,738,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
676938,12/7/2017 8:13,0,738,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
676939,12/7/2017 8:13,0,738,5614,67084,NO MATCH: Foreign Rte Table(Det:738;Sys:2).,0,2,E-998,0,#N/A,#N/A
677312,12/7/2017 8:17,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
677320,12/7/2017 8:17,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
687918,12/7/2017 10:24,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006235,-118.429199
687919,12/7/2017 10:24,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006235,-118.429199
687920,12/7/2017 10:24,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006235,-118.429199
687921,12/7/2017 10:24,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.006235,-118.429199
687922,12/7/2017 10:24,312,730,5614,68111,ISSUED: Start prty(EV# 12).,0,2,E-998,0,34.006235,-118.429199
687928,12/7/2017 10:24,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.005625,-118.4302
687929,12/7/2017 10:24,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.005625,-118.4302
687930,12/7/2017 10:24,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.005625,-118.4302
687931,12/7/2017 10:24,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.005625,-118.4302
687932,12/7/2017 10:24,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.005625,-118.4302
687933,12/7/2017 10:24,311,830,5614,68111,ISSUED: Start prty(EV# 10).,0,2,E-998,0,34.005625,-118.4302
687940,12/7/2017 10:24,0,828,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.004305,-118.432582
687941,12/7/2017 10:24,310,828,5614,68111,ISSUED: Start prty(EV# 3).,0,2,E-998,0,34.004305,-118.432582
687951,12/7/2017 10:24,0,726,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003723,-118.433821
687952,12/7/2017 10:24,310,726,5614,68112,ISSUED: Cancel prty(EV# 3).,0,2,E-998,0,34.003723,-118.433821
687957,12/7/2017 10:24,0,724,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003501,-118.434269
687958,12/7/2017 10:24,358,724,5614,68111,ISSUED: Start prty(EV# 2).,0,2,E-998,0,34.003501,-118.434269
687986,12/7/2017 10:25,0,722,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.001533,-118.438209
687987,12/7/2017 10:25,357,722,5614,68111,ISSUED: Start prty(EV# 10).,0,2,E-998,0,34.001533,-118.438209
688005,12/7/2017 10:25,0,720,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999969,-118.441279
688006,12/7/2017 10:25,308,720,5614,68111,ISSUED: Start prty(EV# 9).,0,2,E-998,0,33.999969,-118.441279
688014,12/7/2017 10:25,0,718,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999676,-118.441872
688015,12/7/2017 10:25,307,718,5614,68111,ISSUED: Start prty(EV# 14).,0,2,E-998,0,33.999676,-118.441872
688032,12/7/2017 10:25,0,717,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.998518,-118.444173
688033,12/7/2017 10:25,307,717,5614,68112,ISSUED: Cancel prty(EV# 14).,0,2,E-998,0,33.998518,-118.444173
688042,12/7/2017 10:26,0,716,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997729,-118.445729
688043,12/7/2017 10:26,306,716,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0,33.997729,-118.445729
688049,12/7/2017 10:26,0,714,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997363,-118.446482
688050,12/7/2017 10:26,0,714,5614,67102,MARKED: Hot/Run List deleted at EOR.,0,2,E-998,0,33.997363,-118.446482
688054,12/7/2017 10:26,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
688076,12/7/2017 10:26,0,712,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994682,-118.451824
688077,12/7/2017 10:26,0,712,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994682,-118.451824
688078,12/7/2017 10:26,0,712,5614,67084,NO MATCH: Foreign Rte Table(Det:712;Sys:2).,0,2,E-998,0,33.994682,-118.451824
688084,12/7/2017 10:26,0,711,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994165,-118.452792
688085,12/7/2017 10:26,0,711,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994165,-118.452792
688086,12/7/2017 10:26,0,711,5614,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,E-998,0,33.994165,-118.452792
720809,12/7/2017 18:44,0,733,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006256,-118.428796
720810,12/7/2017 18:44,0,733,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006256,-118.428796
720811,12/7/2017 18:44,0,733,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006256,-118.428796
720812,12/7/2017 18:44,0,733,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.006256,-118.428796
720813,12/7/2017 18:44,312,733,5614,68111,ISSUED: Start prty(EV# 15).,0,2,E-998,0,34.006256,-118.428796
720867,12/7/2017 18:44,0,734,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.008716,-118.42445
720869,12/7/2017 18:44,0,734,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.008716,-118.42445
720870,12/7/2017 18:44,0,734,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.008716,-118.42445
720871,12/7/2017 18:44,0,734,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.008716,-118.42445
720872,12/7/2017 18:44,0,734,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.008716,-118.42445
720873,12/7/2017 18:44,314,734,5614,68111,ISSUED: Start prty(EV# 10).,0,2,E-998,0,34.008716,-118.42445
720925,12/7/2017 18:45,0,737,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
720926,12/7/2017 18:45,0,737,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
720927,12/7/2017 18:45,0,737,5614,67097,CHANGED: Run List.,0,2,E-998,0,#N/A,#N/A
720928,12/7/2017 18:45,0,737,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,#N/A,#N/A
720929,12/7/2017 18:45,0,737,5614,68107,"SUCCESS: Dir. ""W"" determined at end point.",0,2,E-998,0,#N/A,#N/A
720930,12/7/2017 18:45,313,737,5614,68111,ISSUED: Start prty(EV# 15).,0,2,E-998,0,#N/A,#N/A
721022,12/7/2017 18:46,0,741,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
721023,12/7/2017 18:46,0,741,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
721024,12/7/2017 18:46,0,741,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
721025,12/7/2017 18:46,0,741,5614,67084,NO MATCH: Foreign Rte Table(Det:741;Sys:2).,0,2,E-998,0,#N/A,#N/A
721325,12/7/2017 18:50,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
721333,12/7/2017 18:50,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
745280,12/8/2017 7:41,0,733,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006256,-118.428796
745281,12/8/2017 7:41,0,733,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006256,-118.428796
745282,12/8/2017 7:41,0,733,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006256,-118.428796
745283,12/8/2017 7:41,0,733,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.006256,-118.428796
745284,12/8/2017 7:41,312,733,5614,68111,ISSUED: Start prty(EV# 0).,0,2,E-998,0,34.006256,-118.428796
745341,12/8/2017 7:42,0,734,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.008716,-118.42445
745342,12/8/2017 7:42,0,734,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.008716,-118.42445
745343,12/8/2017 7:42,0,734,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.008716,-118.42445
745344,12/8/2017 7:42,0,734,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.008716,-118.42445
745345,12/8/2017 7:42,0,734,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.008716,-118.42445
745346,12/8/2017 7:42,314,734,5614,68111,ISSUED: Start prty(EV# 3).,0,2,E-998,0,34.008716,-118.42445
745452,12/8/2017 7:43,0,735,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
745453,12/8/2017 7:43,0,735,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
745454,12/8/2017 7:43,0,735,5614,67097,CHANGED: Run List.,0,2,E-998,0,#N/A,#N/A
745455,12/8/2017 7:43,0,735,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,#N/A,#N/A
745456,12/8/2017 7:43,0,735,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,#N/A,#N/A
745457,12/8/2017 7:43,313,735,5614,68114,IGNORED: No start prty found.,0,2,E-998,0,#N/A,#N/A
745834,12/8/2017 7:47,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
745854,12/8/2017 7:47,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
80015,11/27/2017 23:21,0,733,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.006256,-118.428796
80016,11/27/2017 23:21,0,733,6598,67095,CREATED: Hot/Run List.,0,2,60654,0,34.006256,-118.428796
80017,11/27/2017 23:21,0,733,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0,34.006256,-118.428796
80018,11/27/2017 23:21,0,733,6598,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,60654,0,34.006256,-118.428796
80019,11/27/2017 23:21,312,733,6598,68111,ISSUED: Start prty(EV# 7).,0,2,60654,0,34.006256,-118.428796
80027,11/27/2017 23:22,0,734,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.008716,-118.42445
80028,11/27/2017 23:22,0,734,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,34.008716,-118.42445
80029,11/27/2017 23:22,0,734,6598,67097,CHANGED: Run List.,0,2,60654,0,34.008716,-118.42445
80030,11/27/2017 23:22,0,734,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0,34.008716,-118.42445
80031,11/27/2017 23:22,0,734,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0,34.008716,-118.42445
80032,11/27/2017 23:22,314,734,6598,68111,ISSUED: Start prty(EV# 0).,0,2,60654,0,34.008716,-118.42445
80035,11/27/2017 23:22,0,737,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
80036,11/27/2017 23:22,0,737,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
80037,11/27/2017 23:22,0,737,6598,67097,CHANGED: Run List.,0,2,60654,0,#N/A,#N/A
80038,11/27/2017 23:22,0,737,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0,#N/A,#N/A
80039,11/27/2017 23:22,0,737,6598,68107,"SUCCESS: Dir. ""W"" determined at end point.",0,2,60654,0,#N/A,#N/A
80040,11/27/2017 23:22,313,737,6598,68111,ISSUED: Start prty(EV# 5).,0,2,60654,0,#N/A,#N/A
80047,11/27/2017 23:23,0,738,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
80048,11/27/2017 23:23,0,738,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
80049,11/27/2017 23:23,0,738,6598,67085,NO MATCH: Route Table.,0,2,60654,0,#N/A,#N/A
80050,11/27/2017 23:23,0,738,6598,67084,NO MATCH: Foreign Rte Table(Det:738;Sys:2).,0,2,60654,0,#N/A,#N/A
80054,11/27/2017 23:23,0,742,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
80055,11/27/2017 23:23,0,742,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
80056,11/27/2017 23:23,0,742,6598,67085,NO MATCH: Route Table.,0,2,60654,0,#N/A,#N/A
80057,11/27/2017 23:23,0,742,6598,67084,NO MATCH: Foreign Rte Table(Det:742;Sys:2).,0,2,60654,0,#N/A,#N/A
80058,11/27/2017 23:23,0,744,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
80059,11/27/2017 23:23,0,744,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
80060,11/27/2017 23:23,0,744,6598,67085,NO MATCH: Route Table.,0,2,60654,0,#N/A,#N/A
80061,11/27/2017 23:23,0,744,6598,67084,NO MATCH: Foreign Rte Table(Det:744;Sys:2).,0,2,60654,0,#N/A,#N/A
80064,11/27/2017 23:23,0,746,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
80065,11/27/2017 23:23,0,746,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
80066,11/27/2017 23:23,0,746,6598,67085,NO MATCH: Route Table.,0,2,60654,0,#N/A,#N/A
80067,11/27/2017 23:23,0,746,6598,67084,NO MATCH: Foreign Rte Table(Det:746;Sys:2).,0,2,60654,0,#N/A,#N/A
80068,11/27/2017 23:23,0,745,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
80069,11/27/2017 23:23,0,745,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
80070,11/27/2017 23:23,0,745,6598,67085,NO MATCH: Route Table.,0,2,60654,0,#N/A,#N/A
80071,11/27/2017 23:23,0,745,6598,67084,NO MATCH: Foreign Rte Table(Det:745;Sys:2).,0,2,60654,0,#N/A,#N/A
80074,11/27/2017 23:23,0,745,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
80075,11/27/2017 23:23,0,745,6598,68110,IGNORED: Det ID. repeated.,0,2,60654,0,#N/A,#N/A
80171,11/27/2017 23:27,0,0,6598,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,60654,0,#N/A,#N/A
80174,11/27/2017 23:27,0,0,6598,67103,DELETED: Hot/Run List deleted by System.,0,2,60654,0,#N/A,#N/A
81990,11/28/2017 3:16,0,730,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.006235,-118.429199
81991,11/28/2017 3:16,0,730,6598,67095,CREATED: Hot/Run List.,0,2,60654,0,34.006235,-118.429199
81992,11/28/2017 3:16,0,730,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0,34.006235,-118.429199
81993,11/28/2017 3:16,0,730,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0,34.006235,-118.429199
81994,11/28/2017 3:16,312,730,6598,68111,ISSUED: Start prty(EV# 8).,0,2,60654,0,34.006235,-118.429199
81995,11/28/2017 3:16,0,830,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.005625,-118.4302
81996,11/28/2017 3:16,0,830,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,34.005625,-118.4302
81997,11/28/2017 3:16,0,830,6598,67097,CHANGED: Run List.,0,2,60654,0,34.005625,-118.4302
81998,11/28/2017 3:16,0,830,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0,34.005625,-118.4302
81999,11/28/2017 3:16,0,830,6598,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,60654,0,34.005625,-118.4302
82000,11/28/2017 3:16,311,830,6598,68111,ISSUED: Start prty(EV# 6).,0,2,60654,0,34.005625,-118.4302
82003,11/28/2017 3:16,0,828,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.004305,-118.432582
82004,11/28/2017 3:16,310,828,6598,68111,ISSUED: Start prty(EV# 3).,0,2,60654,0,34.004305,-118.432582
82005,11/28/2017 3:16,0,726,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.003723,-118.433821
82006,11/28/2017 3:16,310,726,6598,68112,ISSUED: Cancel prty(EV# 3).,0,2,60654,0,34.003723,-118.433821
82007,11/28/2017 3:17,0,724,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.003501,-118.434269
82008,11/28/2017 3:17,358,724,6598,68111,ISSUED: Start prty(EV# 8).,0,2,60654,0,34.003501,-118.434269
82009,11/28/2017 3:17,0,722,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.001533,-118.438209
82010,11/28/2017 3:17,357,722,6598,68111,ISSUED: Start prty(EV# 3).,0,2,60654,0,34.001533,-118.438209
82011,11/28/2017 3:17,0,720,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,33.999969,-118.441279
82012,11/28/2017 3:17,308,720,6598,68111,ISSUED: Start prty(EV# 3).,0,2,60654,0,33.999969,-118.441279
82013,11/28/2017 3:17,0,718,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,33.999676,-118.441872
82014,11/28/2017 3:17,307,718,6598,68111,ISSUED: Start prty(EV# 6).,0,2,60654,0,33.999676,-118.441872
82017,11/28/2017 3:17,0,717,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,33.998518,-118.444173
82018,11/28/2017 3:17,307,717,6598,68112,ISSUED: Cancel prty(EV# 6).,0,2,60654,0,33.998518,-118.444173
82019,11/28/2017 3:17,0,716,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,33.997729,-118.445729
82020,11/28/2017 3:17,306,716,6598,68111,ISSUED: Start prty(EV# 5).,0,2,60654,0,33.997729,-118.445729
82026,11/28/2017 3:17,0,714,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,33.997363,-118.446482
82027,11/28/2017 3:17,0,714,6598,67102,MARKED: Hot/Run List deleted at EOR.,0,2,60654,0,33.997363,-118.446482
82029,11/28/2017 3:17,0,0,6598,67103,DELETED: Hot/Run List deleted by System.,0,2,60654,0,#N/A,#N/A
82039,11/28/2017 3:18,0,712,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,33.994682,-118.451824
82040,11/28/2017 3:18,0,712,6598,67085,NO MATCH: Route Table.,0,2,60654,0,33.994682,-118.451824
82041,11/28/2017 3:18,0,712,6598,67084,NO MATCH: Foreign Rte Table(Det:712;Sys:2).,0,2,60654,0,33.994682,-118.451824
82044,11/28/2017 3:18,0,711,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,33.994165,-118.452792
82045,11/28/2017 3:18,0,711,6598,67085,NO MATCH: Route Table.,0,2,60654,0,33.994165,-118.452792
82046,11/28/2017 3:18,0,711,6598,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,60654,0,33.994165,-118.452792
170864,11/29/2017 9:29,0,730,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.006235,-118.429199
170865,11/29/2017 9:29,0,730,6598,67095,CREATED: Hot/Run List.,0,2,60654,0,34.006235,-118.429199
170866,11/29/2017 9:29,0,730,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0,34.006235,-118.429199
170867,11/29/2017 9:29,0,730,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0,34.006235,-118.429199
170868,11/29/2017 9:29,312,730,6598,68111,ISSUED: Start prty(EV# 13).,0,2,60654,0,34.006235,-118.429199
170893,11/29/2017 9:29,0,830,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.005625,-118.4302
170894,11/29/2017 9:29,0,830,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,34.005625,-118.4302
170895,11/29/2017 9:29,0,830,6598,67097,CHANGED: Run List.,0,2,60654,0,34.005625,-118.4302
170896,11/29/2017 9:29,0,830,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0,34.005625,-118.4302
170897,11/29/2017 9:29,0,830,6598,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,60654,0,34.005625,-118.4302
170898,11/29/2017 9:29,311,830,6598,68111,ISSUED: Start prty(EV# 10).,0,2,60654,0,34.005625,-118.4302
170918,11/29/2017 9:29,0,828,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.004305,-118.432582
170919,11/29/2017 9:29,310,828,6598,68111,ISSUED: Start prty(EV# 7).,0,2,60654,0,34.004305,-118.432582
171215,11/29/2017 9:33,0,0,6598,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,60654,0,#N/A,#N/A
171216,11/29/2017 9:33,0,0,6598,67103,DELETED: Hot/Run List deleted by System.,0,2,60654,0,#N/A,#N/A
175081,11/29/2017 10:37,0,733,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.006256,-118.428796
175082,11/29/2017 10:37,0,733,6598,67095,CREATED: Hot/Run List.,0,2,60654,0,34.006256,-118.428796
175083,11/29/2017 10:37,0,733,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0,34.006256,-118.428796
175084,11/29/2017 10:37,0,733,6598,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,60654,0,34.006256,-118.428796
175085,11/29/2017 10:37,312,733,6598,68111,ISSUED: Start prty(EV# 14).,0,2,60654,0,34.006256,-118.428796
175121,11/29/2017 10:38,0,734,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.008716,-118.42445
175122,11/29/2017 10:38,0,734,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,34.008716,-118.42445
175123,11/29/2017 10:38,0,734,6598,67097,CHANGED: Run List.,0,2,60654,0,34.008716,-118.42445
175124,11/29/2017 10:38,0,734,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0,34.008716,-118.42445
175125,11/29/2017 10:38,0,734,6598,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,60654,0,34.008716,-118.42445
175126,11/29/2017 10:38,314,734,6598,68111,ISSUED: Start prty(EV# 12).,0,2,60654,0,34.008716,-118.42445
175152,11/29/2017 10:38,0,737,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
175153,11/29/2017 10:38,0,737,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
175154,11/29/2017 10:38,0,737,6598,67097,CHANGED: Run List.,0,2,60654,0,#N/A,#N/A
175155,11/29/2017 10:38,0,737,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0,#N/A,#N/A
175156,11/29/2017 10:38,0,737,6598,68107,"SUCCESS: Dir. ""W"" determined at end point.",0,2,60654,0,#N/A,#N/A
175157,11/29/2017 10:38,313,737,6598,68111,ISSUED: Start prty(EV# 6).,0,2,60654,0,#N/A,#N/A
175172,11/29/2017 10:39,0,738,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
175173,11/29/2017 10:39,0,738,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
175174,11/29/2017 10:39,0,738,6598,67085,NO MATCH: Route Table.,0,2,60654,0,#N/A,#N/A
175175,11/29/2017 10:39,0,738,6598,67084,NO MATCH: Foreign Rte Table(Det:738;Sys:2).,0,2,60654,0,#N/A,#N/A
175200,11/29/2017 10:39,0,742,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
175201,11/29/2017 10:39,0,742,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
175202,11/29/2017 10:39,0,742,6598,67085,NO MATCH: Route Table.,0,2,60654,0,#N/A,#N/A
175203,11/29/2017 10:39,0,742,6598,67084,NO MATCH: Foreign Rte Table(Det:742;Sys:2).,0,2,60654,0,#N/A,#N/A
175220,11/29/2017 10:39,0,744,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
175221,11/29/2017 10:39,0,744,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
175222,11/29/2017 10:39,0,744,6598,67085,NO MATCH: Route Table.,0,2,60654,0,#N/A,#N/A
175223,11/29/2017 10:39,0,744,6598,67084,NO MATCH: Foreign Rte Table(Det:744;Sys:2).,0,2,60654,0,#N/A,#N/A
175236,11/29/2017 10:40,0,746,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
175237,11/29/2017 10:40,0,746,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
175238,11/29/2017 10:40,0,746,6598,67085,NO MATCH: Route Table.,0,2,60654,0,#N/A,#N/A
175239,11/29/2017 10:40,0,746,6598,67084,NO MATCH: Foreign Rte Table(Det:746;Sys:2).,0,2,60654,0,#N/A,#N/A
175253,11/29/2017 10:40,0,748,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,#N/A,#N/A
175254,11/29/2017 10:40,0,748,6598,68098,ERROR: Det ID does not exist along current dir.,0,2,60654,0,#N/A,#N/A
175255,11/29/2017 10:40,0,748,6598,67085,NO MATCH: Route Table.,0,2,60654,0,#N/A,#N/A
175256,11/29/2017 10:40,0,748,6598,67084,NO MATCH: Foreign Rte Table(Det:748;Sys:2).,0,2,60654,0,#N/A,#N/A
175487,11/29/2017 10:44,0,0,6598,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,60654,0,#N/A,#N/A
175495,11/29/2017 10:44,0,0,6598,67103,DELETED: Hot/Run List deleted by System.,0,2,60654,0,#N/A,#N/A
178938,11/29/2017 11:49,0,733,6598,65792,RECEIVED: Tag ID.,0,2,60654,0,34.006256,-118.428796
178939,11/29/2017 11:49,0,733,6598,67095,CREATED: Hot/Run List.,0,2,60654,0,34.006256,-118.428796
178940,11/29/2017 11:49,0,733,6598,65794,RECEIVED: Resubmitted Tag ID.,0,2,60654,0,34.006256,-118.428796
178941,11/29/2017 11:49,0,733,6598,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,60654,0,34.006256,-118.428796
