RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG
165495,11/29/2017 08:31:48,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0
165507,11/29/2017 08:31:53,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0
175923,11/29/2017 10:54:32,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
175924,11/29/2017 10:54:32,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0
175925,11/29/2017 10:54:32,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
175926,11/29/2017 10:54:32,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0
175927,11/29/2017 10:54:32,312,730,5614,68111,ISSUED: Start prty(EV# 15).,0,2,E-998,0
175938,11/29/2017 10:54:42,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
175939,11/29/2017 10:54:42,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0
175940,11/29/2017 10:54:42,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0
175941,11/29/2017 10:54:42,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
175942,11/29/2017 10:54:42,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0
175943,11/29/2017 10:54:42,311,830,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0
175959,11/29/2017 10:55:03,0,828,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
175960,11/29/2017 10:55:03,310,828,5614,68111,ISSUED: Start prty(EV# 8).,0,2,E-998,0
176159,11/29/2017 10:59:00,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0
176171,11/29/2017 10:59:05,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0
218599,11/29/2017 21:00:46,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
218600,11/29/2017 21:00:46,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0
218601,11/29/2017 21:00:46,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
218602,11/29/2017 21:00:46,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0
218603,11/29/2017 21:00:46,312,730,5614,68111,ISSUED: Start prty(EV# 3).,0,2,E-998,0
218617,11/29/2017 21:00:56,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
218618,11/29/2017 21:00:56,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0
218619,11/29/2017 21:00:56,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0
218620,11/29/2017 21:00:56,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
